ticker,company_name,current_price,arima_prediction,lstm_prediction,combined_prediction,recommendation,confidence,arima_error,lstm_error,arima_change_pct,lstm_change_pct,combined_change_pct,combined_explanation,models_agree,sector,sector_avg_change,relative_to_sector
HINDCOPPER.NS,Hindcopper,224.49000549316406,211.0596273353068,208.0812530517578,209.5704401935323,STRONG SELL,95.0,6.712142229047114,15.42059201535234,-5.982617412455911,-7.309346536545883,-6.645981974500896,"Combined models predict a significant 6.65% price decrease (ARIMA: -5.98%, LSTM: -7.31% - both models agree on direction)",True,NIFTY_METAL,-3.8685318731114844,-2.7774501013894115
ADANIENT.NS,Adanient,2445.5,2418.521591820265,2352.26806640625,2385.3948291132574,SELL,85.0,59.721882462802434,96.00647183481632,-1.1031857771308606,-3.8123873888264157,-2.4577865829786383,"Combined models predict a moderate 2.46% price decrease (ARIMA: -1.10%, LSTM: -3.81% - both models agree on direction)",True,NIFTY_METAL,-3.8685318731114844,1.410745290132846
TITAN.NS,Titan,3337.39990234375,3323.11956130195,3248.9833984375,3286.051479869725,SELL,85.0,50.80452619189042,110.39691647214197,-0.4278882201611927,-2.6492630938281594,-1.538575656994676,"Combined models predict a moderate 1.54% price decrease (ARIMA: -0.43%, LSTM: -2.65% - both models agree on direction)",True,NIFTY_CONSUMPTION,-4.548814137970733,3.0102384809760565
HAVELLS.NS,Havells,1664.699951171875,1637.8299259330338,1526.7091064453125,1582.2695161891731,STRONG SELL,90.0,29.70687686115914,65.55106183353834,-1.6141062069429328,-8.289232220462496,-4.951669213702715,"Combined models predict a significant 4.95% price decrease (ARIMA: -1.61%, LSTM: -8.29% - both models agree on direction)",True,NIFTY_CONSUMPTION,-4.548814137970733,-0.4028550757319822
CROMPTON.NS,Cromptom,353.1499938964844,332.58916790142047,334.531494140625,333.56033102102276,STRONG SELL,95.0,6.580323409464862,14.256570392883674,-5.82212271001503,-5.272122349609001,-5.547122529812007,"Combined models predict a significant 5.55% price decrease (ARIMA: -5.82%, LSTM: -5.27% - both models agree on direction)",True,NIFTY_CONSUMPTION,-4.548814137970733,-0.9983083918412738
VOLTAS.NS,Voltas,1344.5999755859375,1286.159054918063,1284.0848388671875,1285.1219468926251,STRONG SELL,90.0,40.64903020977492,84.15585661758239,-4.346342535251618,-4.5006052221873105,-4.423473878719473,"Combined models predict a significant 4.42% price decrease (ARIMA: -4.35%, LSTM: -4.50% - both models agree on direction)",True,NIFTY_CONSUMPTION,-4.548814137970733,0.12534025925126002
DIXON.NS,Dixon,16675.0,15273.286873077344,14239.8974609375,14756.592167007422,STRONG SELL,95.0,494.289865485957,1010.7585302419202,-8.406075723674098,-14.603313577586208,-11.504694650630151,"Combined models predict a significant 11.50% price decrease (ARIMA: -8.41%, LSTM: -14.60% - both models agree on direction)",True,NIFTY_CONSUMPTION,-4.548814137970733,-6.9558805126594185
TIINDIA.NS,Tiindia,2654.10009765625,2493.8149090113334,2526.90185546875,2510.3583822400415,STRONG SELL,95.0,76.64978163551147,142.72617466185278,-6.039153865615667,-4.792518650665236,-5.41583625814046,"Combined models predict a significant 5.42% price decrease (ARIMA: -6.04%, LSTM: -4.79% - both models agree on direction)",True,NIFTY_AUTO,-3.2779738598633656,-2.137862398277094
MOTHERSON.NS,Motherson,133.3000030517578,130.30041310165765,123.73421478271484,127.01731394218625,STRONG SELL,90.0,3.460257993514263,8.430956299253419,-2.2502549748145735,-7.176135071301355,-4.713195023057964,"Combined models predict a significant 4.71% price decrease (ARIMA: -2.25%, LSTM: -7.18% - both models agree on direction)",True,NIFTY_AUTO,-3.2779738598633656,-1.4352211631945986
TVSMOTOR.NS,Tvsmotor,2738.5,2681.2548254228377,2544.723876953125,2612.9893511879814,STRONG SELL,90.0,47.71970963055113,109.22738949788575,-2.090384319049198,-7.075994998972977,-4.583189659011088,"Combined models predict a significant 4.58% price decrease (ARIMA: -2.09%, LSTM: -7.08% - both models agree on direction)",True,NIFTY_AUTO,-3.2779738598633656,-1.3052157991477227
TATAMOTORS.NS,Tatamotors,630.8499755859375,621.4917317901983,599.9609375,610.7263346450991,STRONG SELL,90.0,15.127716504418002,31.09515212155618,-1.4834341218840843,-4.896415832821038,-3.189924977352571,"Combined models predict a significant 3.19% price decrease (ARIMA: -1.48%, LSTM: -4.90% - both models agree on direction)",True,NIFTY_AUTO,-3.2779738598633656,0.08804888251079479
HEROMOTOCO.NS,Heromotoco,3833.60009765625,3787.0485454983022,3717.756103515625,3752.402324506964,SELL,85.0,60.94598252194601,144.4804964795216,-1.21430381292008,-3.021806948811604,-2.1180553808658362,"Combined models predict a moderate 2.12% price decrease (ARIMA: -1.21%, LSTM: -3.02% - both models agree on direction)",True,NIFTY_AUTO,-3.2779738598633656,1.1599184789975294
EXIDEIND.NS,Exideind,380.95001220703125,376.4600547500321,368.5729064941406,372.51648062208636,SELL,85.0,7.606792433976175,17.498506610536964,-1.178621161077437,-3.249010451839586,-2.213815806458512,"Combined models predict a moderate 2.21% price decrease (ARIMA: -1.18%, LSTM: -3.25% - both models agree on direction)",True,NIFTY_AUTO,-3.2779738598633656,1.0641580534048538
MARUTI.NS,Maruti,11734.0,11687.592231126417,11687.5517578125,11687.571994469457,HOLD,80.0,155.76742781910247,370.34876842504144,-0.3954982859517926,-0.39584320937020623,-0.3956707476610071,"Combined models predict relatively stable price (change: -0.40%) (ARIMA: -0.40%, LSTM: -0.40% - both models agree on direction)",True,NIFTY_AUTO,-3.2779738598633656,2.8823031122023584
BHARATFORG.NS,Bharatforg,1103.5999755859375,1068.624802519082,1034.6358642578125,1051.6303333884473,STRONG SELL,90.0,25.41372314278368,61.96561928962768,-3.169189365765067,-6.249013488017675,-4.709101426891371,"Combined models predict a significant 4.71% price decrease (ARIMA: -3.17%, LSTM: -6.25% - both models agree on direction)",True,NIFTY_AUTO,-3.2779738598633656,-1.431127567028005
BOSCHLTD.NS,Boschltd,28020.0,27548.57146441432,27270.115234375,27409.343349394658,SELL,85.0,436.2695369360792,1287.9510718610052,-1.6824715759660276,-2.6762482713240545,-2.1793599236450474,"Combined models predict a moderate 2.18% price decrease (ARIMA: -1.68%, LSTM: -2.68% - both models agree on direction)",True,NIFTY_AUTO,-3.2779738598633656,1.0986139362183183
MRF.NS,Mrf,127655.0,126767.47498776585,121192.0,123979.73749388292,SELL,85.0,1574.79844554119,5031.78264544219,-0.6952528394768345,-5.062864752653637,-2.8790587960652414,"Combined models predict a moderate 2.88% price decrease (ARIMA: -0.70%, LSTM: -5.06% - both models agree on direction)",True,NIFTY_AUTO,-3.2779738598633656,0.39891506379812425
ASHOKLEY.NS,Ashokley,222.6699981689453,218.3405301077627,211.38209533691406,214.86131272233837,STRONG SELL,90.0,4.912946747827022,8.89828760430777,-1.944342792825522,-5.069341592874508,-3.506842192850021,"Combined models predict a significant 3.51% price decrease (ARIMA: -1.94%, LSTM: -5.07% - both models agree on direction)",True,NIFTY_AUTO,-3.2779738598633656,-0.22886833298665543
EICHERMOT.NS,Eichermot,5784.0,5672.936295409251,5364.74755859375,5518.8419270015,STRONG SELL,90.0,93.17876821604872,216.52124288996876,-1.9201885302688242,-7.248486193054114,-4.584337361661477,"Combined models predict a significant 4.58% price decrease (ARIMA: -1.92%, LSTM: -7.25% - both models agree on direction)",True,NIFTY_AUTO,-3.2779738598633656,-1.3063635017981117
BALKRISIND.NS,Balkrisind,2535.199951171875,2493.6000026312745,2448.610107421875,2471.1050550265745,SELL,85.0,48.68951374494709,100.70678758261151,-1.6408941835680961,-3.4155035270482146,-2.528198855308164,"Combined models predict a moderate 2.53% price decrease (ARIMA: -1.64%, LSTM: -3.42% - both models agree on direction)",True,NIFTY_AUTO,-3.2779738598633656,0.7497750045552016
M&M.NS,M&m,2817.10009765625,2684.5601927275247,2603.737548828125,2644.148870777825,STRONG SELL,95.0,58.3344009630791,135.4377070197699,-4.704834771011326,-7.5738362653722096,-6.139335518191768,"Combined models predict a significant 6.14% price decrease (ARIMA: -4.70%, LSTM: -7.57% - both models agree on direction)",True,NIFTY_AUTO,-3.2779738598633656,-2.861361658328402
ABBOTINDIA.NS,Abbotindia,31015.0,30694.377155724447,29429.748046875,30062.062601299724,STRONG SELL,90.0,481.00822031270354,1239.5874253619218,-1.0337670297454546,-5.111242795824602,-3.072504912785028,"Combined models predict a significant 3.07% price decrease (ARIMA: -1.03%, LSTM: -5.11% - both models agree on direction)",True,NIFTY_PHARMA,-2.5657634320288802,-0.5067414807561477
DIVISLAB.NS,Divislab,5911.5,5639.835516004887,5592.1455078125,5615.990511908693,STRONG SELL,90.0,112.1552102449107,206.54563549154673,-4.595525399562094,-5.402258177915926,-4.99889178873901,"Combined models predict a significant 5.00% price decrease (ARIMA: -4.60%, LSTM: -5.40% - both models agree on direction)",True,NIFTY_PHARMA,-2.5657634320288802,-2.4331283567101294
ALKEM.NS,Alkem,5013.60009765625,4953.364615016665,4945.6953125,4949.529963758332,SELL,85.0,78.81675056649685,164.10095503686296,-1.2014417078806048,-1.3544116769104506,-1.2779266923955366,"Combined models predict a moderate 1.28% price decrease (ARIMA: -1.20%, LSTM: -1.35% - both models agree on direction)",True,NIFTY_PHARMA,-2.5657634320288802,1.2878367396333437
IPCALAB.NS,Ipcalab,1443.5,1408.4622308141202,1364.1085205078125,1386.2853756609663,STRONG SELL,90.0,37.714675374962106,71.91107246401766,-2.4272787797630637,-5.499929303234326,-3.9636040414986953,"Combined models predict a significant 3.96% price decrease (ARIMA: -2.43%, LSTM: -5.50% - both models agree on direction)",True,NIFTY_PHARMA,-2.5657634320288802,-1.397840609469815
DRREDDY.NS,Drreddy,1175.0,1166.9361337064443,1147.351318359375,1157.1437260329096,SELL,85.0,18.378990081542018,51.41484011967746,-0.6862864930685743,-2.35307928856383,-1.5196828908162021,"Combined models predict a moderate 1.52% price decrease (ARIMA: -0.69%, LSTM: -2.35% - both models agree on direction)",True,NIFTY_PHARMA,-2.5657634320288802,1.0460805412126781
AUROPHARMA.NS,Auropharma,1187.699951171875,1177.2888045209954,1147.532470703125,1162.4106376120603,SELL,85.0,24.65353727047523,73.71428518285468,-0.876580540447707,-3.3819552176555803,-2.1292678790516337,"Combined models predict a moderate 2.13% price decrease (ARIMA: -0.88%, LSTM: -3.38% - both models agree on direction)",True,NIFTY_PHARMA,-2.5657634320288802,0.4364955529772465
LUPIN.NS,Lupin,2046.699951171875,1940.7705215125945,1978.7353515625,1959.7529365375472,STRONG SELL,90.0,43.060810969605285,89.80321969406116,-5.175620862189822,-3.320691905545835,-4.248156383867833,"Combined models predict a significant 4.25% price decrease (ARIMA: -5.18%, LSTM: -3.32% - both models agree on direction)",True,NIFTY_PHARMA,-2.5657634320288802,-1.682392951838953
SUNPHARMA.NS,Sunpharma,1747.4000244140625,1744.3424376740588,1620.3350830078125,1682.3387603409356,STRONG SELL,90.0,25.374876937340378,90.50226309891616,-0.1749792089552557,-7.271657298325686,-3.723318253640478,"Combined models predict a significant 3.72% price decrease (ARIMA: -0.17%, LSTM: -7.27% - both models agree on direction)",True,NIFTY_PHARMA,-2.5657634320288802,-1.1575548216115976
LAURUSLABS.NS,Lauraslabs,651.7000122070312,627.675672046102,605.48388671875,616.5797793824261,STRONG SELL,95.0,16.94964987079288,33.59579989981395,-3.6864108809157434,-7.091625690134154,-5.38901828552494,"Combined models predict a significant 5.39% price decrease (ARIMA: -3.69%, LSTM: -7.09% - both models agree on direction)",True,NIFTY_PHARMA,-2.5657634320288802,-2.8232548534960595
ZYDUSLIFE.NS,Zyduslife,852.7000122070312,826.2526085056027,850.5396728515625,838.3961406785826,SELL,85.0,16.80812293888131,26.93766128885474,-3.101607050875389,-0.2533527998759112,-1.6774799253756503,"Combined models predict a moderate 1.68% price decrease (ARIMA: -3.10%, LSTM: -0.25% - both models agree on direction)",True,NIFTY_PHARMA,-2.5657634320288802,0.88828350665323
GRANULES.NS,Granules,480.04998779296875,467.8341393116526,460.9635009765625,464.39882014410756,STRONG SELL,90.0,14.354650540629889,27.01640562599566,-2.544703425049239,-3.975937361056175,-3.260320393052707,"Combined models predict a significant 3.26% price decrease (ARIMA: -2.54%, LSTM: -3.98% - both models agree on direction)",True,NIFTY_PHARMA,-2.5657634320288802,-0.6945569610238267
CIPLA.NS,Cipla,1528.199951171875,1510.3928383823104,1462.9998779296875,1486.696358155999,SELL,85.0,21.47229601616734,38.027261277647106,-1.1652344823011875,-4.266462199019827,-2.715848340660507,"Combined models predict a moderate 2.72% price decrease (ARIMA: -1.17%, LSTM: -4.27% - both models agree on direction)",True,NIFTY_PHARMA,-2.5657634320288802,-0.15008490863162693
APOLLOHOSP.NS,Apollohosp,7088.5,7056.928487803966,6876.5927734375,6966.760630620733,SELL,85.0,98.74180198021817,212.7020957664709,-0.44539059315840923,-2.989450893172039,-1.7174207431652304,"Combined models predict a moderate 1.72% price decrease (ARIMA: -0.45%, LSTM: -2.99% - both models agree on direction)",True,NIFTY_HEALTHCARE,-2.828966500368882,1.1115457572036518
MAXHEALTH.NS,Maxhealth,1128.699951171875,1084.7217563402994,1104.7464599609375,1094.7341081506183,STRONG SELL,90.0,29.21012063282652,64.01022806140405,-3.896358353335193,-2.122219566508153,-3.009288959921683,"Combined models predict a significant 3.01% price decrease (ARIMA: -3.90%, LSTM: -2.12% - both models agree on direction)",True,NIFTY_HEALTHCARE,-2.828966500368882,-0.18032245955280102
METROPOLIS.NS,Metropolis,1752.699951171875,1655.055231330975,1617.205078125,1636.1301547279875,STRONG SELL,95.0,32.352477753703205,72.63305169569253,-5.571103015984778,-7.73063712110459,-6.650870068544684,"Combined models predict a significant 6.65% price decrease (ARIMA: -5.57%, LSTM: -7.73% - both models agree on direction)",True,NIFTY_HEALTHCARE,-2.828966500368882,-3.821903568175802
SYNGENE.NS,Syngene,735.7000122070312,726.9710776355655,715.5410766601562,721.2560771478609,SELL,85.0,14.411280045266244,30.745335174862177,-1.1864801449818867,-2.7401026522209886,-1.9632913986014375,"Combined models predict a moderate 1.96% price decrease (ARIMA: -1.19%, LSTM: -2.74% - both models agree on direction)",True,NIFTY_HEALTHCARE,-2.828966500368882,0.8656751017674447
COLPAL.NS,Colpal,2658.800048828125,2582.1494820353305,2552.965576171875,2567.557529103603,STRONG SELL,90.0,43.45950229001527,104.79714341714131,-2.882900759181891,-3.9805352306540276,-3.431717994917951,"Combined models predict a significant 3.43% price decrease (ARIMA: -2.88%, LSTM: -3.98% - both models agree on direction)",True,NIFTY_CONSUMER,-1.6090028704161978,-1.8227151245017532
UBL.NS,Ubl,2230.800048828125,2149.7571234904194,2079.62109375,2114.6891086202095,STRONG SELL,95.0,34.15835074722873,70.44561228252789,-3.6329085334330493,-6.776894018697091,-5.204901276065081,"Combined models predict a significant 5.20% price decrease (ARIMA: -3.63%, LSTM: -6.78% - both models agree on direction)",True,NIFTY_CONSUMER,-1.6090028704161978,-3.5958984056488825
UNITDSPR.NS,Unitdspr,1557.5999755859375,1519.2695025930564,1485.392822265625,1502.3311624293406,STRONG SELL,90.0,22.89842001080165,47.86429969910902,-2.4608675907600728,-4.635795740376128,-3.548331665568108,"Combined models predict a significant 3.55% price decrease (ARIMA: -2.46%, LSTM: -4.64% - both models agree on direction)",True,NIFTY_CONSUMER,-1.6090028704161978,-1.93932879515191
DABUR.NS,Dabur,484.3999938964844,479.79893291030913,480.0250549316406,479.91199392097485,HOLD,80.0,6.671463947425314,14.718838408959469,-0.9498474492463519,-0.9031666019753644,-0.926507025610864,"Combined models predict relatively stable price (change: -0.93%) (ARIMA: -0.95%, LSTM: -0.90% - both models agree on direction)",True,NIFTY_CONSUMER,-1.6090028704161978,0.6824958448053339
VBL.NS,Vbl,549.4500122070312,554.299794036084,558.2530517578125,556.2764228969482,BUY,85.0,12.626048904806618,30.864499223805705,0.8826611559388517,1.6021547648022054,1.2424079603705287,"Combined models predict a moderate 1.24% price increase (ARIMA: 0.88%, LSTM: 1.60% - both models agree on direction)",True,NIFTY_CONSUMER,-1.6090028704161978,2.8514108307867265
ITC.NS,Itc,433.6000061035156,426.8741666126909,423.5413513183594,425.20775896552516,SELL,85.0,6.089168186924988,12.261626080311292,-1.5511622223591583,-2.3198004251768607,-1.935481323768003,"Combined models predict a moderate 1.94% price decrease (ARIMA: -1.55%, LSTM: -2.32% - both models agree on direction)",True,NIFTY_CONSUMER,-1.6090028704161978,-0.32647845335180525
TATACONSUM.NS,Tataconsum,1136.699951171875,1121.2338713460208,1100.5550537109375,1110.8944625284792,SELL,85.0,16.593086640318884,33.718312503546954,-1.3606123418857825,-3.179809889467674,-2.270211115676728,"Combined models predict a moderate 2.27% price decrease (ARIMA: -1.36%, LSTM: -3.18% - both models agree on direction)",True,NIFTY_CONSUMER,-1.6090028704161978,-0.6612082452605301
HINDUNILVR.NS,Hindunilvr,2398.699951171875,2370.721363905142,2355.562255859375,2363.1418098822587,SELL,85.0,28.100688236147587,56.17473484586853,-1.1664062965884585,-1.7983781294290373,-1.4823922130087386,"Combined models predict a moderate 1.48% price decrease (ARIMA: -1.17%, LSTM: -1.80% - both models agree on direction)",True,NIFTY_CONSUMER,-1.6090028704161978,0.12661065740745925
RELIANCE.NS,Reliance,1291.199951171875,1272.4139333731234,1234.69921875,1253.5565760615618,SELL,85.0,17.476901210277216,39.42749015111785,-1.4549270840431527,-4.375831362957823,-2.9153792235004787,"Combined models predict a moderate 2.92% price decrease (ARIMA: -1.45%, LSTM: -4.38% - both models agree on direction)",True,NIFTY_OIL_AND_GAS,-3.9857281883459854,1.0703489648455067
BPCL.NS,Bpcl,306.1000061035156,298.3405133663473,299.4542236328125,298.8973684995799,SELL,85.0,4.527225778189155,12.0633562808127,-2.5349534735207606,-2.1711147788921252,-2.3530341262064427,"Combined models predict a moderate 2.35% price decrease (ARIMA: -2.53%, LSTM: -2.17% - both models agree on direction)",True,NIFTY_OIL_AND_GAS,-3.9857281883459854,1.6326940621395427
ONGC.NS,Ongc,247.77999877929688,243.5991933208242,232.48019409179688,238.03969370631054,STRONG SELL,90.0,4.925337546795276,10.432041433845704,-1.6873054641495084,-6.174753718167492,-3.9310295911585005,"Combined models predict a significant 3.93% price decrease (ARIMA: -1.69%, LSTM: -6.17% - both models agree on direction)",True,NIFTY_OIL_AND_GAS,-3.9857281883459854,0.05469859718748493
IOC.NS,Ioc,138.30999755859375,134.36313565556824,135.16311645507812,134.7631260553232,SELL,85.0,2.3314155253036337,4.888050513868884,-2.853634569224438,-2.275237624946438,-2.564436097085428,"Combined models predict a moderate 2.56% price decrease (ARIMA: -2.85%, LSTM: -2.28% - both models agree on direction)",True,NIFTY_OIL_AND_GAS,-3.9857281883459854,1.4212920912605576
GAIL.NS,Gail,193.24000549316406,186.429991613912,180.35812377929688,183.39405769660442,STRONG SELL,95.0,3.856655097467705,9.49491141695149,-3.524122172255359,-6.6662602709990555,-5.095191221627214,"Combined models predict a significant 5.10% price decrease (ARIMA: -3.52%, LSTM: -6.67% - both models agree on direction)",True,NIFTY_OIL_AND_GAS,-3.9857281883459854,-1.1094630332812287
HINDPETRO.NS,Hindpetro,398.45001220703125,387.1733865890076,397.107666015625,392.1405263023163,SELL,85.0,7.92169303844383,21.95813153614505,-2.830123044936546,-0.3368919940473683,-1.583507519491957,"Combined models predict a moderate 1.58% price decrease (ARIMA: -2.83%, LSTM: -0.34% - both models agree on direction)",True,NIFTY_OIL_AND_GAS,-3.9857281883459854,2.4022206688540284
JIOFIN.NS,Jiofin,250.55999755859375,245.39598328009853,234.5030517578125,239.94951751895553,STRONG SELL,90.0,6.271554392770425,15.991315991251737,-2.0609891159053055,-6.408423514222901,-4.234706315064098,"Combined models predict a significant 4.23% price decrease (ARIMA: -2.06%, LSTM: -6.41% - both models agree on direction)",True,NIFTY_OIL_AND_GAS,-3.9857281883459854,-0.24897812671811215
OIL.NS,Oil,404.0,385.6651804040099,363.6867370605469,374.6759587322784,STRONG SELL,95.0,10.935298743066307,23.90553069082074,-4.538321682175766,-9.978530430557704,-7.258426056366736,"Combined models predict a significant 7.26% price decrease (ARIMA: -4.54%, LSTM: -9.98% - both models agree on direction)",True,NIFTY_OIL_AND_GAS,-3.9857281883459854,-3.272697868020751
IGL.NS,Igl,188.14999389648438,177.12960361664875,181.77035522460938,179.44997942062906,STRONG SELL,90.0,4.894531532354355,9.213085971792522,-5.85723658641136,-3.3907195741844802,-4.62397808029792,"Combined models predict a significant 4.62% price decrease (ARIMA: -5.86%, LSTM: -3.39% - both models agree on direction)",True,NIFTY_OIL_AND_GAS,-3.9857281883459854,-0.6382498919519342
ATGL.NS,Atgl,620.8499755859375,608.8875204641962,602.1754150390625,605.5314677516294,SELL,85.0,22.009064816798347,42.384066830040624,-1.9267867588222958,-3.00790227610955,-2.4673445174659134,"Combined models predict a moderate 2.47% price decrease (ARIMA: -1.93%, LSTM: -3.01% - both models agree on direction)",True,NIFTY_OIL_AND_GAS,-3.9857281883459854,1.518383670880072
GUJGASLTD.NS,Gujgasltd,454.1499938964844,446.10332611055225,426.31622314453125,436.2097746275417,STRONG SELL,90.0,9.029270730536235,21.720824412397054,-1.7718084100131526,-6.1287616703783,-3.9502850401957326,"Combined models predict a significant 3.95% price decrease (ARIMA: -1.77%, LSTM: -6.13% - both models agree on direction)",True,NIFTY_OIL_AND_GAS,-3.9857281883459854,0.035443148150252846
PETRONET.NS,Petronet,313.54998779296875,302.99449212953914,293.5234375,298.25896481476957,STRONG SELL,90.0,6.551047152597542,11.329183528303,-3.366447480265637,-6.387035902610817,-4.8767416914382276,"Combined models predict a significant 4.88% price decrease (ARIMA: -3.37%, LSTM: -6.39% - both models agree on direction)",True,NIFTY_OIL_AND_GAS,-3.9857281883459854,-0.8910135030922421
MGL.NS,Mgl,1343.5,1250.2542651443655,1276.589599609375,1263.4219323768702,STRONG SELL,95.0,30.468319429366417,48.6308928760904,-6.940508735067697,-4.980305202130629,-5.9604069685991625,"Combined models predict a significant 5.96% price decrease (ARIMA: -6.94%, LSTM: -4.98% - both models agree on direction)",True,NIFTY_OIL_AND_GAS,-3.9857281883459854,-1.9746787802531771
ADANIGREEN.NS,Adanigreen,943.2999877929688,943.1902958713071,928.4432373046875,935.8167665879973,HOLD,80.0,40.40990943624012,92.22696791795059,-0.011628529956661802,-1.574976219711554,-0.7933023748341018,"Combined models predict relatively stable price (change: -0.79%) (ARIMA: -0.01%, LSTM: -1.57% - both models agree on direction)",True,NIFTY_ENERGY,-1.7019865844751052,0.9086842096410034
TATAPOWER.NS,Tatapower,388.6000061035156,381.5814158936162,374.3349914550781,377.95820367434715,SELL,85.0,7.1361589411804776,15.877507167371599,-1.8061220019718123,-3.6708735008711177,-2.738497751421472,"Combined models predict a moderate 2.74% price decrease (ARIMA: -1.81%, LSTM: -3.67% - both models agree on direction)",True,NIFTY_ENERGY,-1.7019865844751052,-1.0365111669463667
NTPC.NS,Ntpc,360.25,363.6083687862976,365.43450927734375,364.5214390318207,BUY,85.0,6.041551412652062,15.34766712248674,0.9322328345031515,1.4391420617192923,1.1856874481112298,"Combined models predict a moderate 1.19% price increase (ARIMA: 0.93%, LSTM: 1.44% - both models agree on direction)",True,NIFTY_ENERGY,-1.7019865844751052,2.887674032586335
POWERGRID.NS,Powergrid,312.54998779296875,308.6962841644326,302.760986328125,305.7286352462788,SELL,85.0,5.015431260992088,10.87675828492009,-1.2329879312261638,-3.131979474377048,-2.182483702801597,"Combined models predict a moderate 2.18% price decrease (ARIMA: -1.23%, LSTM: -3.13% - both models agree on direction)",True,NIFTY_ENERGY,-1.7019865844751052,-0.48049711832649167
ADANIENSOL.NS,Adaniensol,929.5999755859375,910.442554977472,874.7363891601562,892.5894720688141,STRONG SELL,90.0,22.454413203718858,48.73989916057712,-2.0608241299049457,-5.901848952954211,-3.9813365414295845,"Combined models predict a significant 3.98% price decrease (ARIMA: -2.06%, LSTM: -5.90% - both models agree on direction)",True,NIFTY_ENERGY,-1.7019865844751052,-2.279349956954479
