ticker,company_name,current_price,arima_prediction,lstm_prediction,combined_prediction,recommendation,confidence,arima_error,lstm_error,arima_change_pct,lstm_change_pct,combined_change_pct,combined_explanation,models_agree,sector,sector_avg_change,relative_to_sector
CROMPTON.NS,Cromptom,339.45001220703125,335.40310705581476,333.6595764160156,334.5313417359152,SELL,85.0,6.439745524522986,14.389402162765947,-1.192194728438624,-1.7058287178625957,-1.4490117231506097,"Combined models predict a moderate 1.45% price decrease (ARIMA: -1.19%, LSTM: -1.71% - both models agree on direction)",True,NIFTY_CONSUMPTION,-2.747892002951861,1.2988802798012515
VOLTAS.NS,Voltas,1318.0,1272.6663140428786,1308.803955078125,1290.7351345605018,SELL,85.0,40.668552630324406,85.02173132730073,-3.4395816355934263,-0.6977272323122155,-2.068654433952821,"Combined models predict a moderate 2.07% price decrease (ARIMA: -3.44%, LSTM: -0.70% - both models agree on direction)",True,NIFTY_CONSUMPTION,-2.747892002951861,0.6792375689990404
DIXON.NS,Dixon,15816.0,15166.172203621933,13961.029296875,14563.600750248466,STRONG SELL,95.0,486.38657841085325,944.8820120433437,-4.108673472294306,-11.72844400053743,-7.918558736415868,"Combined models predict a significant 7.92% price decrease (ARIMA: -4.11%, LSTM: -11.73% - both models agree on direction)",True,NIFTY_CONSUMPTION,-2.747892002951861,-5.170666733464007
TIINDIA.NS,Tiindia,2593.300048828125,2501.937352390845,2560.72607421875,2531.3317133047976,SELL,85.0,76.40188831568672,141.9812224724954,-3.523028369916766,-1.256081980336009,-2.389555175126379,"Combined models predict a moderate 2.39% price decrease (ARIMA: -3.52%, LSTM: -1.26% - both models agree on direction)",True,NIFTY_AUTO,-4.269971471394874,1.8804162962684954
MOTHERSON.NS,Motherson,132.55999755859375,128.51790880996063,119.27975463867188,123.89883172431625,STRONG SELL,95.0,3.4581237126968447,6.716707425181046,-3.0492522805354216,-10.018288446370697,-6.533770363453059,"Combined models predict a significant 6.53% price decrease (ARIMA: -3.05%, LSTM: -10.02% - both models agree on direction)",True,NIFTY_AUTO,-4.269971471394874,-2.263798892058185
TVSMOTOR.NS,Tvsmotor,2735.60009765625,2612.5762039247943,2493.951416015625,2553.26380997021,STRONG SELL,95.0,47.84566615906246,107.07424027976585,-4.4971446607586225,-8.83347978557464,-6.665312223166624,"Combined models predict a significant 6.67% price decrease (ARIMA: -4.50%, LSTM: -8.83% - both models agree on direction)",True,NIFTY_AUTO,-4.269971471394874,-2.3953407517717498
TATAMOTORS.NS,Tatamotors,630.0499877929688,617.084377077126,604.4315795898438,610.7579783334849,STRONG SELL,90.0,15.195293342465142,34.252643015469815,-2.0578701638040853,-4.066091373617022,-3.0619807687105536,"Combined models predict a significant 3.06% price decrease (ARIMA: -2.06%, LSTM: -4.07% - both models agree on direction)",True,NIFTY_AUTO,-4.269971471394874,1.2079907026843206
HEROMOTOCO.NS,Heromotoco,3917.0,3772.2376479672594,3735.40185546875,3753.8197517180047,STRONG SELL,90.0,60.10333659033084,189.32082083961276,-3.695745520366113,-4.636153804729385,-4.165949662547749,"Combined models predict a significant 4.17% price decrease (ARIMA: -3.70%, LSTM: -4.64% - both models agree on direction)",True,NIFTY_AUTO,-4.269971471394874,0.10402180884712564
EXIDEIND.NS,Exideind,383.8999938964844,378.3383945401007,366.7486267089844,372.54351062454253,SELL,85.0,7.6053205427096495,17.323593504281934,-1.4487104570997527,-4.467665397286964,-2.9581879271933587,"Combined models predict a moderate 2.96% price decrease (ARIMA: -1.45%, LSTM: -4.47% - both models agree on direction)",True,NIFTY_AUTO,-4.269971471394874,1.3117835442015156
MARUTI.NS,Maruti,11745.0,11630.384203900932,11558.8173828125,11594.600793356716,SELL,85.0,156.07499186056805,373.45314900992224,-0.97586884716107,-1.585207468603661,-1.2805381578823656,"Combined models predict a moderate 1.28% price decrease (ARIMA: -0.98%, LSTM: -1.59% - both models agree on direction)",True,NIFTY_AUTO,-4.269971471394874,2.9894333135125084
BHARATFORG.NS,Bharatforg,1094.199951171875,1051.2879067250237,995.1085205078125,1023.1982136164181,STRONG SELL,95.0,25.38122442288627,56.731673018934465,-3.9217735662383264,-9.056062427889598,-6.488917997063963,"Combined models predict a significant 6.49% price decrease (ARIMA: -3.92%, LSTM: -9.06% - both models agree on direction)",True,NIFTY_AUTO,-4.269971471394874,-2.2189465256690886
BOSCHLTD.NS,Boschltd,27800.0,27352.862559467245,26303.43359375,26828.148076608624,STRONG SELL,90.0,436.5216110227317,1045.2125297731864,-1.6084080594703423,-5.383332396582734,-3.495870228026531,"Combined models predict a significant 3.50% price decrease (ARIMA: -1.61%, LSTM: -5.38% - both models agree on direction)",True,NIFTY_AUTO,-4.269971471394874,0.7741012433683432
MRF.NS,Mrf,126800.0,124677.0525660988,116379.1640625,120528.1083142994,STRONG SELL,90.0,1574.272290068017,4478.011890423591,-1.6742487649063043,-8.218324871845425,-4.9462868183758655,"Combined models predict a significant 4.95% price decrease (ARIMA: -1.67%, LSTM: -8.22% - both models agree on direction)",True,NIFTY_AUTO,-4.269971471394874,-0.6763153469809913
ASHOKLEY.NS,Ashokley,222.05999755859375,214.7857890375813,204.9838104248047,209.884799731193,STRONG SELL,95.0,4.918534495794628,9.225517138881346,-3.275785193635803,-7.689897920170545,-5.482841556903174,"Combined models predict a significant 5.48% price decrease (ARIMA: -3.28%, LSTM: -7.69% - both models agree on direction)",True,NIFTY_AUTO,-4.269971471394874,-1.2128700855082997
EICHERMOT.NS,Eichermot,5810.5,5588.2805183991195,5296.07861328125,5442.179565840184,STRONG SELL,95.0,93.5948732204963,214.8769045879852,-3.8244468049372773,-8.853306715751657,-6.338876760344475,"Combined models predict a significant 6.34% price decrease (ARIMA: -3.82%, LSTM: -8.85% - both models agree on direction)",True,NIFTY_AUTO,-4.269971471394874,-2.068905288949601
BALKRISIND.NS,Balkrisind,2526.699951171875,2473.995953923766,2396.0322265625,2435.014090243133,STRONG SELL,90.0,48.67097858251629,87.65048639993624,-2.085882703392024,-5.1714777035069694,-3.628680203449497,"Combined models predict a significant 3.63% price decrease (ARIMA: -2.09%, LSTM: -5.17% - both models agree on direction)",True,NIFTY_AUTO,-4.269971471394874,0.6412912679453773
SONACOMS.NS,Sonacoms,455.6000061035156,446.36239714242373,440.6044006347656,443.4833988885947,SELL,85.0,11.980244070327998,27.961240199048884,-2.0275699818566384,-3.2913971176161247,-2.6594835497363754,"Combined models predict a moderate 2.66% price decrease (ARIMA: -2.03%, LSTM: -3.29% - both models agree on direction)",True,NIFTY_AUTO,-4.269971471394874,1.6104879216584989
M&M.NS,M&m,2764.0,2639.0832356023984,2670.377197265625,2654.7302164340117,STRONG SELL,90.0,58.50428565794479,147.74479657850532,-4.519419840723646,-3.3872215171626268,-3.953320678943136,"Combined models predict a significant 3.95% price decrease (ARIMA: -4.52%, LSTM: -3.39% - both models agree on direction)",True,NIFTY_AUTO,-4.269971471394874,0.3166507924517381
ABBOTINDIA.NS,Abbotindia,30915.0,30590.439047964814,29143.859375,29867.149211482407,STRONG SELL,90.0,479.35251934016156,1253.2446464323214,-1.0498494324282268,-5.729065583050299,-3.3894575077392632,"Combined models predict a significant 3.39% price decrease (ARIMA: -1.05%, LSTM: -5.73% - both models agree on direction)",True,NIFTY_PHARMA,-2.933668324335605,-0.45578918340365826
DIVISLAB.NS,Divislab,5891.5,5768.697566350379,5477.0146484375,5622.85610739394,STRONG SELL,90.0,112.42193221624109,219.04784277261845,-2.084400129841653,-7.035311067851991,-4.559855598846814,"Combined models predict a significant 4.56% price decrease (ARIMA: -2.08%, LSTM: -7.04% - both models agree on direction)",True,NIFTY_PHARMA,-2.933668324335605,-1.6261872745112087
ALKEM.NS,Alkem,5000.39990234375,4956.343922655944,4864.80419921875,4910.574060937347,SELL,85.0,78.82258453026101,148.69174638176122,-0.8810491270339487,-2.7116971796884606,-1.7963731533612046,"Combined models predict a moderate 1.80% price decrease (ARIMA: -0.88%, LSTM: -2.71% - both models agree on direction)",True,NIFTY_PHARMA,-2.933668324335605,1.1372951709744004
IPCALAB.NS,Ipcalab,1423.800048828125,1404.5236425825833,1326.5968017578125,1365.560222170198,STRONG SELL,90.0,37.88937221264207,75.84866048886633,-1.3538703177744207,-6.82702933957031,-4.090449828672366,"Combined models predict a significant 4.09% price decrease (ARIMA: -1.35%, LSTM: -6.83% - both models agree on direction)",True,NIFTY_PHARMA,-2.933668324335605,-1.1567815043367609
DRREDDY.NS,Drreddy,1177.4000244140625,1157.6646495345015,1133.6292724609375,1145.6469609977194,SELL,85.0,18.375632049671378,45.86057298497101,-1.6761826456885314,-3.7175769530757123,-2.6968797993821316,"Combined models predict a moderate 2.70% price decrease (ARIMA: -1.68%, LSTM: -3.72% - both models agree on direction)",True,NIFTY_PHARMA,-2.933668324335605,0.23678852495347336
AUROPHARMA.NS,Auropharma,1201.199951171875,1130.8224217089632,1113.022216796875,1121.9223192529191,STRONG SELL,95.0,24.654910708785415,57.94146437184474,-5.858935424885121,-7.340804025922158,-6.599869725403639,"Combined models predict a significant 6.60% price decrease (ARIMA: -5.86%, LSTM: -7.34% - both models agree on direction)",True,NIFTY_PHARMA,-2.933668324335605,-3.6662014010680344
LUPIN.NS,Lupin,2009.199951171875,1943.7931648934873,1970.34619140625,1957.0696781498687,SELL,85.0,43.345566380044666,89.58261967401613,-3.255364715703825,-1.933792589580911,-2.594578652642368,"Combined models predict a moderate 2.59% price decrease (ARIMA: -3.26%, LSTM: -1.93% - both models agree on direction)",True,NIFTY_PHARMA,-2.933668324335605,0.339089671693237
SUNPHARMA.NS,Sunpharma,1744.9000244140625,1695.117563447159,1713.2371826171875,1704.1773730321734,SELL,85.0,25.625488685128353,55.76052763823278,-2.853026549966406,-1.814593464029974,-2.3338100069981835,"Combined models predict a moderate 2.33% price decrease (ARIMA: -2.85%, LSTM: -1.81% - both models agree on direction)",True,NIFTY_PHARMA,-2.933668324335605,0.5998583173374215
LAURUSLABS.NS,Lauraslabs,640.3499755859375,626.2546924876509,606.6552124023438,616.4549524449974,STRONG SELL,90.0,16.984574867758802,34.2215430281241,-2.2011842954142415,-5.261929330560547,-3.7315568129873853,"Combined models predict a significant 3.73% price decrease (ARIMA: -2.20%, LSTM: -5.26% - both models agree on direction)",True,NIFTY_PHARMA,-2.933668324335605,-0.7978884886517803
TORNTPHARM.NS,Torntpharm,3254.60009765625,3213.9750866310146,3081.167236328125,3147.57116147957,STRONG SELL,90.0,46.08085713404064,147.60240479742592,-1.248233571137998,-5.328853196219714,-3.2885433836788494,"Combined models predict a significant 3.29% price decrease (ARIMA: -1.25%, LSTM: -5.33% - both models agree on direction)",True,NIFTY_PHARMA,-2.933668324335605,-0.35487505934324437
GRANULES.NS,Granules,480.20001220703125,463.0166953492276,447.8769836425781,455.44683949590285,STRONG SELL,95.0,14.511680275707016,26.416066017926163,-3.5783666016225206,-6.731159463302454,-5.154763032462488,"Combined models predict a significant 5.15% price decrease (ARIMA: -3.58%, LSTM: -6.73% - both models agree on direction)",True,NIFTY_PHARMA,-2.933668324335605,-2.221094708126883
BIOCON.NS,Biocon,331.8999938964844,328.10596423491137,321.145263671875,324.6256139533932,SELL,85.0,8.9653932853973,19.176870852503214,-1.143124354125875,-3.2403526430806884,-2.1917384986032733,"Combined models predict a moderate 2.19% price decrease (ARIMA: -1.14%, LSTM: -3.24% - both models agree on direction)",True,NIFTY_PHARMA,-2.933668324335605,0.7419298257323317
CIPLA.NS,Cipla,1511.0999755859375,1495.8189715540432,1442.888916015625,1469.353943784834,SELL,85.0,21.400074406822686,38.06490414319413,-1.0112503658779448,-4.514000441556706,-2.762625403717333,"Combined models predict a moderate 2.76% price decrease (ARIMA: -1.01%, LSTM: -4.51% - both models agree on direction)",True,NIFTY_PHARMA,-2.933668324335605,0.1710429206182722
APOLLOHOSP.NS,Apollohosp,7142.5,7001.685213128675,6803.484375,6902.584794064338,STRONG SELL,90.0,98.58186214125416,216.61595113531814,-1.9715055914781232,-4.746456072803641,-3.358980832140875,"Combined models predict a significant 3.36% price decrease (ARIMA: -1.97%, LSTM: -4.75% - both models agree on direction)",True,NIFTY_HEALTHCARE,-1.6103975380735822,-1.748583294067293
MAXHEALTH.NS,Maxhealth,1073.0,1080.0339432618991,1080.3546142578125,1080.194278759856,HOLD,80.0,28.681772043632435,64.07048999189766,0.6555399125721473,0.6854253735146785,0.6704826430434234,"Combined models predict relatively stable price (change: 0.67%) (ARIMA: 0.66%, LSTM: 0.69% - both models agree on direction)",True,NIFTY_HEALTHCARE,-1.6103975380735822,2.2808801811170056
METROPOLIS.NS,Metropolis,1700.9000244140625,1659.3865431222246,1599.119873046875,1629.25320808455,STRONG SELL,90.0,32.24667240647835,75.55144272992925,-2.4406773294120434,-5.983899694648391,-4.212288512030211,"Combined models predict a significant 4.21% price decrease (ARIMA: -2.44%, LSTM: -5.98% - both models agree on direction)",True,NIFTY_HEALTHCARE,-1.6103975380735822,-2.601890973956629
GODREJCP.NS,Godrejcp,1213.4000244140625,1239.7339902905906,1231.2969970703125,1235.5154936804515,BUY,85.0,21.789607127068003,49.328450931685644,2.170262514148575,1.4749441483563717,1.8226033312524734,"Combined models predict a moderate 1.82% price increase (ARIMA: 2.17%, LSTM: 1.47% - both models agree on direction)",True,NIFTY_CONSUMER,-0.7656470583107599,2.588250389563233
UBL.NS,Ubl,2218.0,2104.669650031335,2027.0189208984375,2065.8442854648865,STRONG SELL,95.0,34.15166402157046,66.29273040457639,-5.109573939074162,-8.610508525769275,-6.860041232421707,"Combined models predict a significant 6.86% price decrease (ARIMA: -5.11%, LSTM: -8.61% - both models agree on direction)",True,NIFTY_CONSUMER,-0.7656470583107599,-6.094394174110946
UNITDSPR.NS,Unitdspr,1516.699951171875,1502.3781029924269,1472.87646484375,1487.6272839180883,SELL,85.0,22.36146098734224,49.16290744007999,-0.9442769592220518,-2.889397226805795,-1.9168370930139307,"Combined models predict a moderate 1.92% price decrease (ARIMA: -0.94%, LSTM: -2.89% - both models agree on direction)",True,NIFTY_CONSUMER,-0.7656470583107599,-1.1511900347031707
VBL.NS,Vbl,546.7999877929688,550.8281639459731,564.352783203125,557.590473574549,BUY,85.0,12.692193504243333,35.06146982052723,0.736681829358322,3.2100943310192886,1.973388080188805,"Combined models predict a moderate 1.97% price increase (ARIMA: 0.74%, LSTM: 3.21% - both models agree on direction)",True,NIFTY_CONSUMER,-0.7656470583107599,2.739035138499565
NESTLEIND.NS,Nestleind,2399.39990234375,2383.59173223581,2364.412109375,2374.001920805405,SELL,85.0,27.059662146159365,54.682762568062294,-0.6588384909284384,-1.4581893136935484,-1.0585139023109935,"Combined models predict a moderate 1.06% price decrease (ARIMA: -0.66%, LSTM: -1.46% - both models agree on direction)",True,NIFTY_CONSUMER,-0.7656470583107599,-0.29286684400023366
TATACONSUM.NS,Tataconsum,1121.0,1105.9425978951933,1097.8056640625,1101.8741309788466,SELL,85.0,16.561439373080855,33.47577700516637,-1.3432116061379724,-2.0690754627564676,-1.7061435344472302,"Combined models predict a moderate 1.71% price decrease (ARIMA: -1.34%, LSTM: -2.07% - both models agree on direction)",True,NIFTY_CONSUMER,-0.7656470583107599,-0.9404964761364704
RELIANCE.NS,Reliance,1295.5,1235.261044050047,1210.3359375,1222.7984907750235,STRONG SELL,95.0,17.490158700609634,37.59671081146723,-4.649861516785251,-6.573837321497492,-5.611849419141371,"Combined models predict a significant 5.61% price decrease (ARIMA: -4.65%, LSTM: -6.57% - both models agree on direction)",True,NIFTY_OIL_AND_GAS,-4.487044657729767,-1.1248047614116041
BPCL.NS,Bpcl,304.04998779296875,298.23826853673216,297.0207824707031,297.6295255037177,SELL,85.0,4.533430747709645,11.764102748428536,-1.9114354512633147,-2.3118584458065805,-2.1116469485349385,"Combined models predict a moderate 2.11% price decrease (ARIMA: -1.91%, LSTM: -2.31% - both models agree on direction)",True,NIFTY_OIL_AND_GAS,-4.487044657729767,2.375397709194828
ONGC.NS,Ongc,249.77999877929688,239.25751156993175,232.04527282714844,235.6513921985401,STRONG SELL,95.0,4.930277345162759,10.743457646550532,-4.212702082148175,-7.1001385374409685,-5.656420309794571,"Combined models predict a significant 5.66% price decrease (ARIMA: -4.21%, LSTM: -7.10% - both models agree on direction)",True,NIFTY_OIL_AND_GAS,-4.487044657729767,-1.1693756520648044
IOC.NS,Ioc,138.67999267578125,133.6424626676824,136.8778533935547,135.26015803061853,SELL,85.0,2.3316051874757577,6.385994729830569,-3.6324850549105907,-1.2994947918981856,-2.4659899234043983,"Combined models predict a moderate 2.47% price decrease (ARIMA: -3.63%, LSTM: -1.30% - both models agree on direction)",True,NIFTY_OIL_AND_GAS,-4.487044657729767,2.0210547343253684
GAIL.NS,Gail,195.32000732421875,183.70046680656995,175.5131072998047,179.6067870531873,STRONG SELL,95.0,3.8766874396531743,8.453140098375467,-5.948976081268062,-10.140743027689874,-8.044859554478975,"Combined models predict a significant 8.04% price decrease (ARIMA: -5.95%, LSTM: -10.14% - both models agree on direction)",True,NIFTY_OIL_AND_GAS,-4.487044657729767,-3.5578148967492087
HINDPETRO.NS,Hindpetro,394.8500061035156,388.47132691806735,382.0708923339844,385.27110962602586,SELL,85.0,7.916991704598098,17.179561588046084,-1.6154689342403137,-3.2364476565769693,-2.425958295408641,"Combined models predict a moderate 2.43% price decrease (ARIMA: -1.62%, LSTM: -3.24% - both models agree on direction)",True,NIFTY_OIL_AND_GAS,-4.487044657729767,2.0610863623211255
JIOFIN.NS,Jiofin,246.3800048828125,241.80572729759194,230.77645874023438,236.29109301891316,STRONG SELL,90.0,6.288737128837311,13.980861366023287,-1.856594485983655,-6.333121939014391,-4.094858212499023,"Combined models predict a significant 4.09% price decrease (ARIMA: -1.86%, LSTM: -6.33% - both models agree on direction)",True,NIFTY_OIL_AND_GAS,-4.487044657729767,0.39218644523074353
OIL.NS,Oil,395.8500061035156,378.5276726468055,350.2967834472656,364.41222804703557,STRONG SELL,95.0,11.037771868122185,24.20758082716719,-4.375984132782932,-11.507697853701115,-7.941840993242024,"Combined models predict a significant 7.94% price decrease (ARIMA: -4.38%, LSTM: -11.51% - both models agree on direction)",True,NIFTY_OIL_AND_GAS,-4.487044657729767,-3.454796335512257
IGL.NS,Igl,182.57000732421875,177.1639814256834,181.1121826171875,179.13808202143545,SELL,85.0,4.87475635182422,9.568672382477512,-2.9610701000493487,-0.7985017519566385,-1.8797859260029934,"Combined models predict a moderate 1.88% price decrease (ARIMA: -2.96%, LSTM: -0.80% - both models agree on direction)",True,NIFTY_OIL_AND_GAS,-4.487044657729767,2.6072587317267732
ATGL.NS,Atgl,624.25,605.2664321226729,594.0972900390625,599.6818610808677,STRONG SELL,90.0,22.051532068544567,43.36489470947168,-3.041020084473707,-4.830229869593512,-3.9356249770336005,"Combined models predict a significant 3.94% price decrease (ARIMA: -3.04%, LSTM: -4.83% - both models agree on direction)",True,NIFTY_OIL_AND_GAS,-4.487044657729767,0.5514196806961662
GUJGASLTD.NS,Gujgasltd,450.04998779296875,429.0184259828924,417.85028076171875,423.43435337230557,STRONG SELL,95.0,9.067315481282455,21.388085657009864,-4.673161288863599,-7.154695679285843,-5.913928484074721,"Combined models predict a significant 5.91% price decrease (ARIMA: -4.67%, LSTM: -7.15% - both models agree on direction)",True,NIFTY_OIL_AND_GAS,-4.487044657729767,-1.4268838263449544
PETRONET.NS,Petronet,313.6000061035156,298.85830425225555,289.2103576660156,294.03433095913556,STRONG SELL,95.0,6.570360632725592,11.173314027777138,-4.700797692712421,-7.77731121263093,-6.2390544526716845,"Combined models predict a significant 6.24% price decrease (ARIMA: -4.70%, LSTM: -7.78% - both models agree on direction)",True,NIFTY_OIL_AND_GAS,-4.487044657729767,-1.7520097949419178
MGL.NS,Mgl,1293.699951171875,1252.4630157451631,1282.936279296875,1267.699647521019,SELL,85.0,29.989680118125577,49.79974077465544,-3.18751928446454,-0.8320068239354821,-2.0097630542000195,"Combined models predict a moderate 2.01% price decrease (ARIMA: -3.19%, LSTM: -0.83% - both models agree on direction)",True,NIFTY_OIL_AND_GAS,-4.487044657729767,2.477281603529747
ADANIGREEN.NS,Adanigreen,956.25,947.9556955229751,913.4031982421875,930.6794468825813,SELL,85.0,41.064504303612765,102.27530720110391,-0.8673782459633846,-4.480711294934641,-2.6740447704490187,"Combined models predict a moderate 2.67% price decrease (ARIMA: -0.87%, LSTM: -4.48% - both models agree on direction)",True,NIFTY_ENERGY,-3.8455656730088372,1.1715209025598186
TATAPOWER.NS,Tatapower,390.8500061035156,381.1492399869409,368.7538146972656,374.9515273421033,STRONG SELL,90.0,7.135750246958526,15.290397646517723,-2.4819664743731575,-5.653368571369008,-4.0676675228710755,"Combined models predict a significant 4.07% price decrease (ARIMA: -2.48%, LSTM: -5.65% - both models agree on direction)",True,NIFTY_ENERGY,-3.8455656730088372,-0.22210184986223824
POWERGRID.NS,Powergrid,320.0,305.87884449630667,297.1511535644531,301.5149990303799,STRONG SELL,95.0,4.983864557762909,10.841675615634914,-4.412861094904166,-7.140264511108399,-5.776562803006282,"Combined models predict a significant 5.78% price decrease (ARIMA: -4.41%, LSTM: -7.14% - both models agree on direction)",True,NIFTY_ENERGY,-3.8455656730088372,-1.9309971299974449
ADANIENSOL.NS,Adaniensol,937.5,894.4424662806628,851.8023681640625,873.1224172223626,STRONG SELL,95.0,22.450367174242448,46.08807196738275,-4.592803596729306,-9.141080729166665,-6.8669421629479865,"Combined models predict a significant 6.87% price decrease (ARIMA: -4.59%, LSTM: -9.14% - both models agree on direction)",True,NIFTY_ENERGY,-3.8455656730088372,-3.0213764899391493
