ticker,sector,signal_type,signal_strength,long_score,short_score,current_price,entry_price,target_price,stop_loss,volume_ratio,rsi,position_size,risk_per_share,ema200,supertrend,vwap,hma,ema_trend,supertrend_signal,rsi_divergence,timestamp,ist_time,bars_in_session
SBIN,Bank,HOLD,WEAK,5,3,816.4000244140625,816.4000244140625,816.4000244140625,816.4000244140625,1.0968186408206793,38.63642668886115,0,0.0,823.8568146351581,814.1800048828125,827.0825689288478,816.4428799971205,BEARISH,NONE,BULLISH,10:58:28,15:28:28,375
SAIL,Metals,HOLD,WEAK,4,3,122.0,122.0,122.0,122.0,3.089528651116446,54.95491161026035,0,0.0,122.76782677436904,121.3889991760254,123.1456845509675,121.73877480745118,BEARISH,NONE,NONE,10:58:28,15:28:28,375
TITAN,Miscellaneous,HOLD,WEAK,3,5,3617.300048828125,3617.300048828125,3617.300048828125,3617.300048828125,1.2992843995737566,47.63232523819563,0,0.0,3607.634019152883,3605.8001708984375,3578.722909521404,3623.661465117565,BULLISH,NONE,NONE,10:58:28,15:28:28,375
HDFCBANK,Bank,HOLD,WEAK,2,3,1964.5999755859375,1964.5999755859375,1964.5999755859375,1964.5999755859375,1.607997872799174,39.130377093118916,0,0.0,1978.5804720774483,1968.8299560546875,1989.266237698845,1965.6450681486147,BEARISH,NONE,NONE,10:58:28,15:28:28,375
DRREDDY,Pharmaceuticals,HOLD,WEAK,4,0,1275.300048828125,1275.300048828125,1275.300048828125,1275.300048828125,2.448703719868813,31.034482758620683,0,0.0,1270.1640240318077,1284.8199340820313,1262.8928697700244,1281.0860316608694,BULLISH,NONE,NONE,10:58:28,15:28:28,375
HFCL,Telecom,HOLD,WEAK,4,3,73.66000366210938,73.66000366210938,73.66000366210938,73.66000366210938,0.8313427304912819,30.188624923825472,0,0.0,73.97755953106864,73.20100402832031,74.13914618163228,74.17292563813284,BEARISH,NONE,NONE,10:58:29,15:28:29,375
HEROMOTOCO,Auto,HOLD,WEAK,0,5,4994.7001953125,4994.7001953125,4994.7001953125,4994.7001953125,1.1279864248308722,45.25286800753623,0,0.0,5053.178712989623,4976.020361328125,5062.156200512973,4993.243324846766,BEARISH,NONE,NONE,10:58:29,15:28:29,375
HINDZINC,Metals,HOLD,WEAK,3,3,424.75,424.75,424.75,424.75,1.4694621256511724,24.615240152119824,0,0.0,428.266278734998,423.3749725341797,428.68907059883816,425.15002152595923,BEARISH,NONE,NONE,10:58:29,15:28:29,375
INFY,I.T,HOLD,WEAK,3,0,1489.4000244140625,1489.4000244140625,1489.4000244140625,1489.4000244140625,0.8471567666775544,46.28088334695278,0,0.0,1488.4303981057458,1492.5300170898438,1473.0092456736731,1490.265077827581,BULLISH,NONE,NONE,10:58:29,15:28:29,375
JSWSTEEL,Metals,HOLD,WEAK,3,4,1052.9000244140625,1052.9000244140625,1052.9000244140625,1052.9000244140625,1.8596517836829922,16.175071360608953,0,0.0,1066.5136885009754,1050.4401000976563,1071.6603695909034,1053.243722930436,BEARISH,NONE,NONE,10:58:29,15:28:29,375
KOTAKBANK,Bank,HOLD,WEAK,0,6,1983.9000244140625,1983.9000244140625,1983.9000244140625,1983.9000244140625,1.213824354240137,32.01960371628732,0,0.0,2005.728174363869,1994.7800170898438,2013.7077911179138,1984.899284118916,BEARISH,NONE,NONE,10:58:30,15:28:30,375
LUPIN,Pharmaceuticals,HOLD,WEAK,4,0,1975.0999755859375,1975.0999755859375,1975.0999755859375,1975.0999755859375,2.812288245612924,55.08968904872594,0,0.0,1965.1497345750174,1968.660009765625,1961.2883354768103,1975.3859451580813,BULLISH,NONE,NONE,10:58:30,15:28:30,375
MFSL,Finance,HOLD,WEAK,1,3,1636.199951171875,1636.199951171875,1636.199951171875,1636.199951171875,1.0063023039570202,24.095862809406853,0,0.0,1647.130329567716,1630.4500366210937,1648.1870140803312,1641.6366946117864,BEARISH,NONE,NONE,10:58:30,15:28:30,375
TRENT,FMCG,HOLD,WEAK,9,4,5425.5,5425.5,5425.5,5425.5,1.1301799354834383,56.57894736842105,0,0.0,5459.6065441831315,5454.05,5511.028902145241,5421.445560332504,BEARISH,NONE,BULLISH,10:58:30,15:28:30,375
LICHSGFIN,Finance,HOLD,WEAK,0,3,562.8499755859375,562.8499755859375,562.8499755859375,562.8499755859375,0.7850758297311158,38.760042013228485,0,0.0,571.438241094394,565.3150512695313,574.4070228404145,563.2784958076677,BEARISH,NONE,NONE,10:58:30,15:28:30,375
VEDL,Industrials,HOLD,WEAK,0,3,444.3500061035156,444.3500061035156,444.3500061035156,444.3500061035156,1.4878527955313599,46.34175387409382,0,0.0,445.3265469528416,445.44501037597655,445.2523158578722,444.2173982627805,BEARISH,NONE,NONE,10:58:30,15:28:30,375
NCC,Realty,HOLD,WEAK,7,5,217.24000549316406,217.24000549316406,217.24000549316406,217.24000549316406,1.1681787878704741,52.8000048828423,0,0.0,218.86942060501266,216.19899139404296,219.89745740100005,216.83420609352268,BEARISH,NONE,NONE,10:58:30,15:28:30,375
GRASIM,Miscellaneous,HOLD,WEAK,0,3,2812.199951171875,2812.199951171875,2812.199951171875,2812.199951171875,0.8887871208651849,38.70949958259171,0,0.0,2842.116133172361,2827.4599365234376,2851.0967025761342,2808.9964822543493,BEARISH,NONE,NONE,10:58:31,15:28:31,375
PEL,Finance,HOLD,WEAK,4,4,1165.0,1165.0,1165.0,1165.0,0.5956059045657398,41.86055754272412,0,0.0,1169.381664074301,1157.7799682617188,1170.9425946821082,1170.2091655270162,BEARISH,NONE,BULLISH,10:58:31,15:28:31,375
ONGC,Oils,HOLD,WEAK,1,3,236.16000366210938,236.16000366210938,236.16000366210938,236.16000366210938,1.0417727173562992,50.0,0,0.0,237.7201562788195,236.83100128173828,237.94845285420925,235.97569077194262,BEARISH,NONE,NONE,10:58:31,15:28:31,375
RELIANCE,Industrials,HOLD,WEAK,1,2,1409.9000244140625,1409.9000244140625,1409.9000244140625,1409.9000244140625,1.055070522678043,33.62860537971265,0,0.0,1417.4354578813566,1405.9400512695313,1411.0480611229186,1410.489571169571,BEARISH,NONE,NONE,10:58:31,15:28:31,375
PATANJALI,FMCG,HOLD,WEAK,5,4,1801.800048828125,1801.800048828125,1801.800048828125,1801.800048828125,2.3615310022246305,50.14851413419882,0,0.0,1802.6652469598414,1789.1100708007812,1800.2577596420308,1798.4455218802498,BEARISH,NONE,NONE,10:58:32,15:28:32,375
PIDILITIND,Industrials,HOLD,WEAK,3,2,3081.0,3081.0,3081.0,3081.0,1.3151723173932626,22.29709666776641,0,0.0,3087.281627552545,3070.460107421875,3089.10854445936,3098.5868511783447,BEARISH,NONE,NONE,10:58:32,15:28:32,375
SHREECEM,Industrials,HOLD,WEAK,1,3,30005.0,30005.0,30005.0,30005.0,0.7547699214365882,24.56140350877193,0,0.0,30436.264492085415,30173.5,30918.972477851436,30037.16809304459,BEARISH,NONE,NONE,10:58:32,15:28:32,375
TATAPOWER,Miscellaneous,HOLD,WEAK,1,4,385.20001220703125,385.20001220703125,385.20001220703125,385.20001220703125,0.7931821842812595,15.095121838868678,0,0.0,387.7671183927881,386.9049926757813,388.44629852748716,386.4882786738275,BEARISH,NONE,NONE,10:58:32,15:28:32,375
TATAELXSI,I.T,HOLD,WEAK,2,7,5574.0,5574.0,5574.0,5574.0,0.9467408585055644,55.26315789473684,0,0.0,5636.497549445614,5601.85,5682.466483378503,5562.22802866169,BEARISH,NONE,NONE,10:58:32,15:28:32,375
ACC,Industrials,HOLD,WEAK,0,6,1821.0,1821.0,1821.0,1821.0,0.5231344103747665,44.24230766385286,0,0.0,1842.8153452995473,1830.5599853515625,1848.1891004827007,1819.2943674474498,BEARISH,NONE,NONE,10:58:32,15:28:32,375
TORNTPHARM,Pharmaceuticals,HOLD,WEAK,3,2,3685.39990234375,3685.39990234375,3685.39990234375,3685.39990234375,0.8734971664636407,75.93576604216986,0,0.0,3662.241064189564,3671.8599853515625,3647.646730132973,3674.3027245472417,BULLISH,NONE,NONE,10:58:33,15:28:33,375
AMBUJACEM,Industrials,HOLD,WEAK,0,3,577.4000244140625,577.4000244140625,577.4000244140625,577.4000244140625,0.9086205315623321,33.33333333333333,0,0.0,584.5673054000325,580.1099853515625,591.3547981780948,577.8254256305886,BEARISH,NONE,NONE,10:58:33,15:28:33,375
HINDALCO,Metals,HOLD,WEAK,3,3,702.8499755859375,702.8499755859375,702.8499755859375,702.8499755859375,1.0197134428848371,13.433053364184602,0,0.0,705.7456434655328,705.5600280761719,707.1667494523757,706.8741571189677,BEARISH,NONE,NONE,10:58:33,15:28:33,375
TATASTEEL,Metals,HOLD,WEAK,1,5,158.33999633789062,158.33999633789062,158.33999633789062,158.33999633789062,1.2590245982039185,26.830067062142263,0,0.0,160.28981386950466,159.25000610351563,159.1249347106032,158.83989382547693,BEARISH,NONE,NONE,10:58:33,15:28:33,375
FEDERALBNK,Bank,HOLD,WEAK,2,3,196.4199981689453,196.4199981689453,196.4199981689453,196.4199981689453,1.4458645684824254,44.30355297594329,0,0.0,198.21762172124738,195.4669982910156,198.4253489619724,196.37091372823448,BEARISH,NONE,NONE,10:58:33,15:28:33,375
ASHOKLEY,Auto,HOLD,WEAK,0,3,131.1999969482422,131.1999969482422,131.1999969482422,131.1999969482422,2.23479347377284,39.4955504834201,0,0.0,131.63093522784519,130.56799774169923,131.57984164702498,131.56493513490682,BEARISH,NONE,NONE,10:58:33,15:28:33,375
CUMMINSIND,FMCG,HOLD,WEAK,5,0,3916.0,3916.0,3916.0,3916.0,0.7166586249161162,40.95962234914686,0,0.0,3871.993872481778,3896.9199951171877,3833.3966978903027,3920.857577359517,BULLISH,NONE,NONE,10:58:33,15:28:33,375
TATACOMM,Telecom,HOLD,WEAK,10,4,1607.800048828125,1607.800048828125,1607.800048828125,1607.800048828125,0.8695746543478732,60.43944251431944,0,0.0,1615.547850323863,1600.2700073242188,1608.864621360766,1607.4958259811506,BEARISH,NONE,BULLISH,10:58:34,15:28:34,375
BHARATFORG,Industrials,HOLD,WEAK,3,3,1122.800048828125,1122.800048828125,1122.800048828125,1122.800048828125,0.5466526412516474,45.40547674034972,0,0.0,1148.1090009755246,1132.3699340820312,1157.733033438512,1120.9062968434166,BEARISH,NONE,NONE,10:58:34,15:28:34,375
M&M,Auto,HOLD,WEAK,3,0,3402.0,3402.0,3402.0,3402.0,0.8714182618738452,32.0831298828125,0,0.0,3393.2997082286397,3389.149951171875,3391.228221789066,3411.3203868586997,BULLISH,NONE,NONE,10:58:34,15:28:34,375
LT,Realty,HOLD,WEAK,0,4,3599.10009765625,3599.10009765625,3599.10009765625,3599.10009765625,1.235476911505651,67.74262505344164,0,0.0,3608.704421885589,3605.9900634765627,3619.5533564095167,3584.6166628752544,BEARISH,NONE,NONE,10:58:35,15:28:35,375
BPCL,Industrials,HOLD,WEAK,5,4,316.75,316.75,316.75,316.75,0.9373149722723608,71.08452340682129,0,0.0,318.35549677924286,318.0599700927734,317.47509823368944,315.4913403040478,BEARISH,NONE,NONE,10:58:35,15:28:35,375
SIEMENS,FMCG,HOLD,WEAK,3,2,3163.5,3163.5,3163.5,3163.5,0.525688333806415,18.22794707881198,0,0.0,3192.018266483589,3140.469970703125,3178.633898071961,3191.382438577767,BEARISH,NONE,NONE,10:58:35,15:28:35,375
TATAMOTORS,Auto,HOLD,WEAK,4,3,680.9000244140625,680.9000244140625,680.9000244140625,680.9000244140625,0.9969235558091878,48.64900531160305,0,0.0,685.5132498823111,682.8250244140625,688.6672557631628,679.4252215427497,BEARISH,NONE,NONE,10:58:35,15:28:35,375
BOSCHLTD,Auto,HOLD,WEAK,3,3,39350.0,39350.0,39350.0,39350.0,1.4501619287513494,54.929577464788736,0,0.0,39554.09623772148,39544.5,39689.38627697284,39228.71422601083,BEARISH,NONE,NONE,10:58:35,15:28:35,375
TATACHEM,Industrials,HOLD,WEAK,0,3,937.0999755859375,937.0999755859375,937.0999755859375,937.0999755859375,0.35893999390801096,43.72615456022279,0,0.0,940.1358171942909,942.6049560546875,943.6399105136197,938.1196472827559,BEARISH,NONE,NONE,10:58:36,15:28:36,375
VOLTAS,FMCG,HOLD,WEAK,7,3,1355.300048828125,1355.300048828125,1355.300048828125,1355.300048828125,1.4761775852734162,44.966574911521825,0,0.0,1361.3527467176066,1347.669970703125,1362.888675790812,1351.6991460530905,BEARISH,NONE,NONE,10:58:36,15:28:36,375
HINDUNILVR,FMCG,HOLD,WEAK,1,6,2627.699951171875,2627.699951171875,2627.699951171875,2627.699951171875,0.9685040666469097,54.106171936735585,0,0.0,2633.6246106115027,2636.9800537109377,2622.377054121091,2624.788826979826,BEARISH,NONE,NONE,10:58:36,15:28:36,375
NESTLEIND,FMCG,HOLD,WEAK,2,2,1159.0,1159.0,1159.0,1159.0,0.7572303706678583,26.011148744002256,0,0.0,1170.0304257685584,1152.4799438476562,1162.3927781622035,1162.4948351810651,BEARISH,NONE,NONE,10:58:36,15:28:36,375
TATACONSUM,FMCG,HOLD,WEAK,2,3,1083.699951171875,1083.699951171875,1083.699951171875,1083.699951171875,1.0159451864481703,21.73913043478261,0,0.0,1087.7441343346316,1088.5399658203125,1086.3413254667616,1087.3025030644667,BEARISH,NONE,NONE,10:58:36,15:28:36,375
ASIANPAINT,Industrials,HOLD,WEAK,2,3,2503.39990234375,2503.39990234375,2503.39990234375,2503.39990234375,1.5460242334372685,27.801924698102667,0,0.0,2541.642067573772,2511.1398681640626,2566.2282134620623,2504.3132649414183,BEARISH,NONE,NONE,10:58:36,15:28:36,375
BRITANNIA,FMCG,HOLD,WEAK,1,7,5559.0,5559.0,5559.0,5559.0,1.7580478835091382,58.4070796460177,0,0.0,5580.300151353267,5579.0,5567.582997435227,5540.235382291171,BEARISH,NONE,BEARISH,10:58:36,15:28:36,375
COLPAL,FMCG,HOLD,WEAK,0,4,2296.60009765625,2296.60009765625,2296.60009765625,2296.60009765625,1.47031128272872,33.952428133843625,0,0.0,2319.935590824835,2284.5201416015625,2303.0749902663592,2301.375288935356,BEARISH,NONE,NONE,10:58:36,15:28:36,375
INDHOTEL,Services,HOLD,WEAK,5,3,788.7999877929688,788.7999877929688,788.7999877929688,788.7999877929688,2.0134734835373376,42.758765837437394,0,0.0,795.7572246336443,791.9350280761719,794.8443901025882,787.8309420807531,BEARISH,NONE,NONE,10:58:37,15:28:37,375
PHOENIXLTD,Realty,BUY,WEAK,8,0,1578.0,1578.0,1720.0200000000002,1530.6599999999999,0.7628128724672228,20.238181738915614,21,47.340000000000146,1566.5268861902362,1568.7998901367187,1538.7722522640101,1588.008644505854,BULLISH,NONE,NONE,10:58:37,15:28:37,375
ITC,FMCG,HOLD,WEAK,0,3,398.1000061035156,398.1000061035156,398.1000061035156,398.1000061035156,1.5256345208071538,43.13718450436219,0,0.0,402.8317876371338,398.8249969482422,406.45170647616607,397.67313844248554,BEARISH,NONE,NONE,10:58:37,15:28:37,375
BALKRISIND,Auto,SELL,WEAK,0,9,2390.89990234375,2390.89990234375,2175.7189111328125,2462.626899414063,5.607090457226698,35.51409687944448,13,71.72699707031279,2408.02315892697,2407.419921875,2422.1362001918974,2395.5203056675955,BEARISH,NONE,NONE,10:58:37,15:28:37,375
SRF,Industrials,HOLD,WEAK,2,3,2919.39990234375,2919.39990234375,2919.39990234375,2919.39990234375,2.072362904578233,48.61087563437433,0,0.0,2924.174128824884,2932.4398193359375,2931.4565959400397,2927.2676056438936,BEARISH,NONE,NONE,10:58:37,15:28:37,375
APOLLOHOSP,Pharmaceuticals,HOLD,WEAK,3,0,7927.0,7927.0,7927.0,7927.0,1.2894653590635874,56.20915032679739,0,0.0,7911.981687337311,7955.1,7889.560180811264,7930.956327420977,BULLISH,NONE,NONE,10:58:38,15:28:38,375
EICHERMOT,Auto,HOLD,WEAK,4,1,5940.5,5940.5,5940.5,5940.5,1.862924688072443,54.54545454545455,0,0.0,5938.327421811154,5915.75,5943.76765344959,5930.853229311167,BULLISH,NONE,NONE,10:58:38,15:28:38,375
WIPRO,I.T,HOLD,WEAK,0,3,248.64999389648438,248.64999389648438,248.64999389648438,248.64999389648438,1.048795395646282,31.31838189058898,0,0.0,249.51994848833644,249.28299407958986,249.06154249831275,249.3479907611446,BEARISH,NONE,NONE,10:58:38,15:28:38,375
SUPREMEIND,FMCG,HOLD,WEAK,4,0,4610.0,4610.0,4610.0,4610.0,0.42710036428305076,32.19838900701606,0,0.0,4580.959432017839,4585.099951171875,4550.352229505776,4639.671856031376,BULLISH,NONE,NONE,10:58:38,15:28:38,375
UPL,Industrials,HOLD,WEAK,4,0,714.0999755859375,714.0999755859375,714.0999755859375,714.0999755859375,0.9077241583279932,28.69554602581522,0,0.0,713.4292366639769,709.144970703125,710.6066123010235,719.515319349842,BULLISH,NONE,NONE,10:58:38,15:28:38,375
CHOLAFIN,Finance,HOLD,WEAK,3,1,1525.9000244140625,1525.9000244140625,1525.9000244140625,1525.9000244140625,0.9398635091653829,72.02769146720388,0,0.0,1521.7459873371502,1530.4700317382812,1522.5075986291333,1521.4445138789645,BULLISH,NONE,NONE,10:58:39,15:28:39,375
SHRIRAMFIN,Finance,HOLD,WEAK,0,5,616.0,616.0,616.0,616.0,1.0946369553822997,61.111299492500535,0,0.0,617.4134109341346,613.8999938964844,620.8384676624546,614.1289797621852,BEARISH,NONE,NONE,10:58:39,15:28:39,375
ADANIENT,Services,HOLD,WEAK,0,5,2324.0,2324.0,2324.0,2324.0,0.6841128150352229,36.7347616674971,0,0.0,2357.7964013257406,2333.4498291015625,2363.315814267149,2320.595605329128,BEARISH,NONE,NONE,10:58:39,15:28:39,375
LICI,Services,HOLD,WEAK,2,4,889.3499755859375,889.3499755859375,889.3499755859375,889.3499755859375,0.5606855776257225,66.08674422554347,0,0.0,893.5335030160896,892.6500122070313,896.7246734357294,886.8147823588727,BEARISH,NONE,NONE,10:58:39,15:28:39,375
DELHIVERY,Services,HOLD,WEAK,4,0,473.0,473.0,473.0,473.0,1.0986556311244613,29.000067138262096,0,0.0,472.1872394074186,471.5550018310547,469.51288100576227,475.35351472200153,BULLISH,NONE,NONE,10:58:39,15:28:39,375
MOTHERSON,Auto,HOLD,WEAK,2,3,95.08999633789062,95.08999633789062,95.08999633789062,95.08999633789062,1.1272723280569201,32.78677247684621,0,0.0,96.76821588174512,95.47899932861328,97.15964140344714,95.11516921642833,BEARISH,NONE,NONE,10:58:40,15:28:40,375
PPLPHARMA,Pharmaceuticals,HOLD,WEAK,2,3,192.58999633789062,192.58999633789062,192.58999633789062,192.58999633789062,1.3132592950992814,18.652804680396883,0,0.0,193.21574915767,191.80499572753905,193.3260470120405,193.4370958586639,BEARISH,NONE,NONE,10:58:40,15:28:40,375
HINDCOPPER,Metals,HOLD,WEAK,1,3,236.80999755859375,236.80999755859375,236.80999755859375,236.80999755859375,0.7399116737331356,32.13113605891418,0,0.0,239.21071550284407,234.8599853515625,240.6728653905611,237.39978645427553,BEARISH,NONE,NONE,10:58:40,15:28:40,375
HAVELLS,FMCG,HOLD,WEAK,1,3,1555.0,1555.0,1555.0,1555.0,0.7224612835676646,41.772191017746636,0,0.0,1558.7562406089542,1549.3100341796876,1559.4472177819039,1556.6906476115644,BEARISH,NONE,NONE,10:58:40,15:28:40,375
KAYNES,FMCG,HOLD,WEAK,4,3,6210.0,6210.0,6210.0,6210.0,1.0016637940482003,37.984496124031004,0,0.0,6199.009099557223,6240.25,6245.281633569802,6235.391243712607,BULLISH,NONE,NONE,10:58:40,15:28:40,375
KFINTECH,Financial Services,HOLD,WEAK,2,2,1123.800048828125,1123.800048828125,1123.800048828125,1123.800048828125,1.5347432686458373,27.148846381166493,0,0.0,1126.4746961780013,1130.9400390625,1122.2187660633176,1133.4631612362496,BEARISH,NONE,NONE,10:58:40,15:28:40,375
KEI,Industrials,HOLD,WEAK,4,2,3949.89990234375,3949.89990234375,3949.89990234375,3949.89990234375,1.5712926100186324,12.055680497486904,0,0.0,3972.0738302457125,3922.7900634765624,3960.2828837240318,3996.4421923844493,BEARISH,NONE,NONE,10:58:40,15:28:40,375
MANKIND,Pharmaceuticals,HOLD,WEAK,3,2,2608.5,2608.5,2608.5,2608.5,1.0733000820758887,56.87484741210937,0,0.0,2578.3043541478473,2597.8600341796873,2550.4801085789873,2601.8337920359477,BULLISH,NONE,NONE,10:58:40,15:28:40,375
PIIND,Industrials,HOLD,WEAK,4,2,3862.300048828125,3862.300048828125,3862.300048828125,3862.300048828125,0.9914629414047341,49.460561964019895,0,0.0,3835.8075480728116,3841.71015625,3793.3476464082178,3863.0102399958405,BULLISH,NONE,NONE,10:58:41,15:28:41,375
AARTIIND,Industrials,HOLD,WEAK,0,4,381.8500061035156,381.8500061035156,381.8500061035156,381.8500061035156,0.723827812449992,38.12508344618436,0,0.0,385.6695164152434,386.11000061035156,386.4632619689335,383.57789856468486,BEARISH,NONE,NONE,10:58:41,15:28:41,375
POONAWALLA,Finance,HOLD,WEAK,3,0,465.8999938964844,465.8999938964844,465.8999938964844,465.8999938964844,1.4963003454067245,62.85727572356145,0,0.0,461.2923245847945,468.3949798583984,464.1521858321177,466.54096304649136,BULLISH,NONE,NONE,10:58:41,15:28:41,375
JIOFIN,Finance,HOLD,WEAK,1,3,320.29998779296875,320.29998779296875,320.29998779296875,320.29998779296875,0.8804247601098377,27.27348388170671,0,0.0,324.8743703686178,321.54501953125,327.33704369143743,321.14608074884273,BEARISH,NONE,NONE,10:58:41,15:28:41,375
BSE,Financial Services,HOLD,WEAK,1,3,2333.0,2333.0,2333.0,2333.0,0.8352208612033297,57.294486394073225,0,0.0,2388.0368966094356,2317.2001708984376,2413.966589028171,2325.5133466263965,BEARISH,NONE,NONE,10:58:41,15:28:41,375
DMART,FMCG,HOLD,WEAK,4,0,4699.89990234375,4699.89990234375,4699.89990234375,4699.89990234375,0.4497257184896125,49.738873461901,0,0.0,4686.718898335078,4720.4095703125,4646.8271266237625,4699.716277932332,BULLISH,NONE,NONE,10:58:42,15:28:42,375
AUBANK,Bank,HOLD,WEAK,1,3,741.4500122070312,741.4500122070312,741.4500122070312,741.4500122070312,2.082507705856451,33.52960183822209,0,0.0,753.709868458934,744.8400390625,758.3695878755942,743.0372808408024,BEARISH,NONE,NONE,10:58:42,15:28:42,375
HUDCO,Finance,HOLD,WEAK,5,3,211.49000549316406,211.49000549316406,211.49000549316406,211.49000549316406,1.0193727906654169,29.605481102243644,0,0.0,213.66008293506272,212.78100128173827,213.67040390905893,212.94516097253396,BEARISH,NONE,NONE,10:58:42,15:28:42,375
DIXON,FMCG,HOLD,WEAK,3,3,16889.0,16889.0,16889.0,16889.0,0.8147619896594758,36.666666666666664,0,0.0,16861.576508019203,16829.9,16854.943906517612,16930.76342147156,BULLISH,NONE,NONE,10:58:42,15:28:42,375
CDSL,Financial Services,HOLD,WEAK,4,3,1575.199951171875,1575.199951171875,1575.199951171875,1575.199951171875,1.1184150149850935,37.35817767234033,0,0.0,1579.0840857900873,1583.5799682617187,1581.179372798919,1578.8684955477397,BEARISH,NONE,NONE,10:58:42,15:28:42,375
SUNPHARMA,Pharmaceuticals,HOLD,WEAK,4,2,1638.9000244140625,1638.9000244140625,1638.9000244140625,1638.9000244140625,1.18810242262264,28.88906973379629,0,0.0,1640.1324929658465,1633.599951171875,1633.8814738694198,1645.117987069091,BEARISH,NONE,NONE,10:58:42,15:28:42,375
ABCAPITAL,Finance,HOLD,WEAK,1,5,286.1499938964844,286.1499938964844,286.1499938964844,286.1499938964844,0.6784178999056888,42.53725904602266,0,0.0,287.400282179892,284.43499755859375,286.46162286970025,286.7435396529061,BEARISH,NONE,NONE,10:58:43,15:28:43,375
MPHASIS,I.T,HOLD,WEAK,3,2,2844.0,2844.0,2844.0,2844.0,1.2363208637022414,8.139047984045519,0,0.0,2844.3178611227677,2858.5799560546875,2814.0332826807467,2867.3149360576394,BEARISH,NONE,NONE,10:58:43,15:28:43,375
